,점포명,위도,경도,OFC,일매출
1857,GS25고창중앙점,35.4316759,126.7007630,안제민,1266361
1858,GS25고창주공점,35.4384870,126.6954640,안제민,1413558
1859,GS25고창타운점,35.4372610,126.7111970,안제민,1792786
1860,GS25평화푸른점,35.7881543,127.1367023,안제민,1409173
1861,GS25전주코오롱점,35.7940896,127.1338161,안제민,1602477
1862,GS25정읍스마일점,35.5634745,126.8600692,이은성,1552686
1863,GS25정읍시기점,35.5553872,126.8612604,이은성,1503937
1864,GS25전주대성점,35.8006883,127.1707985,이은성,1671626
1865,GS25정읍대로점,35.5655077,126.8665068,이은성,2402104
1866,GS25정읍플렉스점,35.5831841,126.8576694,이은성,1123874
1867,GS25정읍서부로점,35.5660869,126.8363133,이은성,1332459
1868,GS25신태인역점,35.6888322,126.8866440,이은성,1385205
1869,GS25정읍상동점,35.5590977,126.8694188,이은성,665284
1870,GS25상동대로점,35.5560307,126.8728195,이은성,1462216
1871,GS25정읍수성행복점,35.5697878,126.8506568,이은성,774231
1872,GS25전북태인점,35.6514040,126.9433443,이은성,1092817
1873,GS25전라감영점,35.8156780,127.1449274,이은성,1464127
1874,GS25정읍농소점,35.5827215,126.8514897,이은성,1381136
1875,GS25전주동서학점,35.8067044,127.1530599,이은성,712908
1876,GS25한옥광장점,35.8133782,127.1480482,이은성,1772600
1877,GS25중산만남점,35.8131771,127.1333435,임형수,618152
1878,GS25정읍수성로점,35.5845360,126.8592698,임형수,2014275
1879,GS25정읍한국병원점,35.5843253,126.8513643,임형수,741210
1880,GS25전주충경로점,35.8187718,127.1470416,임형수,678115
1881,GS25정읍상동힐스점,35.5634170,126.8702396,임형수,1001862
1882,GS25전주신라스테이점,35.8199170,127.1481185,임형수,1038154
1883,GS25전주경원점,35.8177578,127.1473714,임형수,1468549
1884,GS25전주하늘점,35.8217095,127.1152139,임형수,1549872
1885,GS25정읍북면스타점,35.6038654,126.8848390,임형수,2187925
1886,GS25수성마을점,35.5786820,126.8553104,임형수,1717969
1887,GS25전주화산타운점,35.8142991,127.1301817,임형수,1422360
1888,GS25전주중화산점,35.8157506,127.1242726,임형수,2563433
1889,GS25진북오피스점,35.8288357,127.1339253,임형수,1502474
1890,GS25수성뉴타운점,35.5779803,126.8530987,임형수,1575142
1891,GS25전주에이스점,35.8151977,127.1236596,정보금,1080583
1892,GS25서신이편한점,35.8288405,127.1242207,정보금,1306076
1893,GS25부안터미널점,35.7261552,126.7369700,정보금,788856
1894,GS25서신황방점,35.8277842,127.1143215,정보금,1127018
1895,GS25서신성원점,35.8303078,127.1119767,정보금,1122605
1896,GS25전주서신대로점,35.8342834,127.1101839,정보금,1122934
1897,GS25서신정다운점,35.8257617,127.1142425,정보금,646159
1898,GS25서신리버하임점,35.8316301,127.1253075,정보금,1101621
1899,GS25전주서신로드점,35.8264729,127.1156187,정보금,1457996
1900,GS25부안1호점,35.7287083,126.7359697,정보금,2086609
1901,GS25서신광진점,35.8351223,127.1123174,정보금,1466959
1902,GS25서신동아점,35.8325709,127.1192297,정보금,1360330
1903,GS25변산해수욕장점,35.6756965,126.5285844,정보금,612880
1904,GS25부안주공점,35.7235074,126.7401366,정보금,1739683
1905,GS25평화오네뜨점,35.7936595,127.1401589,최낙진,1305329
1906,GS25정읍휴게소[하]점,35.6014874,126.8621005,최낙진,2054529
1907,GS25중산공원점,35.8237430,127.1206970,최낙진,1227007
1908,GS25전주동국해성점,35.8267178,127.1340946,최낙진,1811314
1909,GS25효자효녀점,35.8027439,127.1321750,최낙진,2569228
1910,GS25전주화산리본점,35.8189049,127.1162904,최낙진,1122411
1911,GS25진북중앙점,35.8307050,127.1420030,최낙진,758890
1912,GS25전주화산으뜸점,35.8134311,127.1246681,최낙진,1835688
1913,GS25서신중앙점,35.8298773,127.1143764,최낙진,1094339
1914,GS25전주여울점,35.8377580,127.1088122,최낙진,2527323
1915,GS25정읍법원점,35.5852880,126.8586309,최낙진,1477999
1916,GS25정읍아산병원점,35.5866835,126.8217325,최낙진,2076296
1917,GS25전주열린병원점,35.8268004,127.1448376,최낙진,1398441
1918,GS25전주신일점,35.8326929,127.1097117,최낙진,1073858
1919,GS25전주호반점,35.7859553,127.1339136,황혜린,1171883
1920,GS25정읍휴먼점,35.5570212,126.8760100,황혜린,2042368
1921,GS25평화타운점,35.7918818,127.1337005,황혜린,2270343
1922,GS25완산골드점,35.8093032,127.1325192,황혜린,912246
1923,GS25전주힐스테이트점,35.8066385,127.1264032,황혜린,2079335
1924,GS25전주평화주공점,35.7952579,127.1412492,황혜린,1667718
1925,GS25정읍문화원점,35.5764837,126.8371699,황혜린,785421
1926,GS25전주평화원룸점,35.7905521,127.1374506,황혜린,1237820
1927,GS25정읍고부동학점,35.6191855,126.7729748,황혜린,1049283
1928,GS25뉴전주남중점,35.7977656,127.1406398,황혜린,2348373
1929,GS25전주화산점,35.8113786,127.1316321,황혜린,1112001
1930,GS25전주롯데점,35.8350606,127.1211703,황혜린,1940434
1931,GS25정읍해피점,35.5596532,126.8749079,황혜린,1214046
1932,GS25정읍남로점,35.5588640,126.8478003,황혜린,1256308
1933,GS25완도청해진점,34.3125749,126.7558542,김영준,1971979
1934,GS25오룡호반점,34.8065842,126.4878431,김영준,2082373
1935,GS25목포서희점,34.8251868,126.4195995,김영준,1602816
1936,GS25뉴완도점,34.3189729,126.7494718,김영준,2091596
1937,GS25남악센트레빌점,34.8006422,126.4677343,김영준,1277300
1938,GS25목포나이스점,34.8033492,126.4306791,김영준,1119715
1939,GS25목포한국병원점,34.8089232,126.4159029,김영준,2135729
1940,GS25완도어시장점,34.3258252,126.7493396,김영준,804668
1941,GS25G목포합동점,34.8271275,126.4215702,김영준,1047241
1942,GS25남악중앙점,34.8127237,126.4622532,김영준,2243545
1943,GS25남악회룡점,34.8103654,126.4592217,김영준,1592229
1944,GS25남악신동아점,34.8130556,126.4764207,김영준,1769043
1945,GS25남악주공점,34.8124209,126.4564636,김영준,1554235
1946,GS25옥천다나점,34.5670491,126.6468483,김현호,1971635
1947,GS25해남스위트점,34.5664755,126.6030825,김현호,2506325
1948,GS25목포꿈동산점,34.7986958,126.4273561,김현호,2801838
1949,GS25목포동부점,34.8055420,126.3908229,김현호,1682084
1950,GS25목포대학점,34.9094151,126.4324545,김현호,1243337
1951,GS25목포동명점,34.7904155,126.3932040,김현호,1776825
1952,GS25남악희망점,34.8111522,126.4677550,김현호,1258063
1953,GS25해남옥천점,34.5817305,126.6474699,김현호,1421350
1954,GS25목포상동점,34.8051471,126.4186970,김현호,2111732
1955,GS25해남터미널점,34.5710583,126.6083247,김현호,1690837
1956,GS25남악채움점,34.8085176,126.4665976,김현호,1251668
1957,GS25목포예은점,34.8028680,126.4165678,김현호,1946986
1958,GS25해남군청점,34.5742573,126.5986767,김현호,901429
1959,GS25목포북항점,34.8024385,126.3695217,김현호,2400266
1960,GS25목포역점,34.7907409,126.3855470,박준형,1505995
1961,GS25하당원룸점,34.8097025,126.4184591,박준형,1806004
1962,GS25목포옥암점,34.8049096,126.4369652,박준형,1776360
1963,GS25뉴완도터미널점,34.3186536,126.7448313,박준형,666704
1964,GS25목포유진점,34.8111626,126.3742554,박준형,1189273
1965,GS25완도고금점,34.3963525,126.8032527,박준형,2148024
1966,GS25완도학림점,34.3237320,126.7468962,박준형,950907
1967,GS25뉴완도청해점,34.3209234,126.7432303,박준형,1514646
1968,GS25완도무등점,34.3221002,126.7425896,박준형,1484531
1969,GS25목포청호점,34.8148751,126.4218863,박준형,1205718
1970,GS25옥암골드점,34.8070747,126.4483773,박준형,1402377
1971,GS25완도생일도점,34.3371929,126.9953112,박준형,929811
1972,GS25옥암사랑점,34.8116530,126.4537415,박준형,1099155
1973,GS25해남송지어란점,34.3509624,126.4738262,오세훈,1718059
1974,GS25상동제일점,34.8093962,126.4209609,오세훈,1524075
1975,GS25완도빙그레점,34.3342963,126.7305269,오세훈,698504
1976,GS25목포자유점,34.7944592,126.3990475,오세훈,1822812
1977,GS25초당대점,34.9811758,126.4711564,오세훈,2644063
1978,GS25목포풍경채점,34.8121975,126.4236822,오세훈,656271
1979,GS25뉴완도한일점,34.3163246,126.7538659,오세훈,1401357
1980,GS25무안광명점,34.9892069,126.4720213,오세훈,1505246
1981,GS25우미평화점,34.7996920,126.4362369,오세훈,1627558
1982,GS25무안터미널점,34.9884905,126.4787424,오세훈,1521847
1983,GS25용해골드점,34.8203085,126.3929517,오세훈,1607996
1984,GS25완도장보고점,34.3224895,126.7478184,오세훈,1888600
1985,GS25완도대로점,34.3206956,126.7458736,오세훈,2278548
1986,GS25옥암제일점,34.8130148,126.4265441,오세훈,1486321
1987,GS25목포평화광장점,34.7976490,126.4332930,장석조,2191983
1988,GS25오룡써밋점,34.8072914,126.4818092,장석조,1213337
1989,GS25목포신비점,34.8061747,126.3681891,장석조,2801072
1990,GS25완도노화점,34.1768066,126.5736620,장석조,2256452
1991,GS25목포백련점,34.8155632,126.3888229,장석조,1370610
1992,GS25목포하은점,34.8029730,126.3949153,장석조,1503592
1993,GS25목포삼성점,34.8002319,126.4236108,장석조,1394965
1994,GS25전남교육청점,34.8157083,126.4693232,장석조,1026513
1995,GS25명사십리점,34.3275663,126.8068341,장석조,941497
1996,GS25목포으뜸점,34.8012516,126.4169197,장석조,1970470
1997,GS25옥암부흥점,34.8094672,126.4407291,장석조,2191899
1998,GS25목포수정점,34.8075479,126.3781604,장석조,1393164
1999,GS25용해중앙점,34.8167524,126.3976041,장석조,1965459
2000,GS25완도군외점,34.3897875,126.6473277,장석조,1326397
2001,GS25진도으뜸점,34.4809188,126.2673934,최다솜,1630188
2002,GS25목포중앙점,34.8198226,126.4197037,최다솜,2526186
2003,GS25목포산정대광점,34.8047171,126.3827374,최다솜,1120364
2004,GS25진도읍내점,34.4811971,126.2632994,최다솜,1970597
2005,GS25목포포미타운점,34.8178184,126.3995390,최다솜,1081184
2006,GS25옥암푸르지오점,34.8092852,126.4449905,최다솜,883461
2007,GS25진도서망항점,34.3641054,126.1370602,최다솜,878564
2008,GS25목포신산정점,34.8055274,126.3739697,최다솜,563377
2009,GS25목포이로점,34.8052426,126.4057978,최다솜,1932941
2010,GS25대양산단점,34.8283586,126.4028053,최다솜,1042592
2011,GS25산정하이츠점,34.8030140,126.3792189,최다솜,1553876
2012,GS25진도맘모스점,34.4836365,126.2651923,최다솜,1796390
2013,GS25목포스타점,34.8160157,126.4232211,최다솜,1456665
2014,GS25남악에드가점,34.8118649,126.4650060,최종우,1690024
2015,GS25해남교육청점,34.5678868,126.6076678,최종우,2366103
2016,GS25신안천사대교점,34.8600095,126.2689933,최종우,1034137
2017,GS25목포불종대점,34.7944987,126.3794431,최종우,1502761
2018,GS25하당센트럴점,34.8112418,126.4207350,최종우,1708208
2019,GS25신항뉴캐슬점,34.7571105,126.3610074,최종우,919050
2020,GS25목포우미점,34.8115401,126.4286055,최종우,1425038
2021,GS25해남읍점,34.5710752,126.5985791,최종우,1213564
2023,GS25목포사랑점,34.8064858,126.4328216,최종우,1710997
2024,GS25해남화산점,34.4915572,126.5147112,최종우,2605453
2025,GS25산정사랑점,34.7937042,126.3956559,최종우,1423268
2026,GS25연산주공점,34.8125850,126.3817803,최종우,1950809
2027,GS25목포케이블카점,34.7993906,126.3700466,한윤성,786185
2028,GS25해남우수영점,34.5966259,126.3127919,한윤성,1567384
2029,GS25옥암신도시점,34.8078301,126.4375316,한윤성,2295451
2030,GS25해남현산점,34.4581653,126.5533752,한윤성,1852344
2031,GS25목포라송5차점,34.8202425,126.4247518,한윤성,836488
2032,GS25해남삼산쉼터점,34.5207685,126.6092376,한윤성,842225
2033,GS25해남화원점,34.6687998,126.3285250,한윤성,1180349
2034,GS25해남학동점,34.5807807,126.5811436,한윤성,1618390
2035,GS25목포대반점,34.7881652,126.3676018,한윤성,923825
2036,GS25해남명인점,34.5789469,126.3103356,한윤성,479733
2037,GS25해남산이점,34.6965766,126.3670402,한윤성,1301335
2038,GS25하당중앙점,34.8077646,126.4244626,한윤성,1362766
2039,GS25목포법원점,34.8123266,126.4444194,한윤성,1363429
2040,GS25남악부영점,34.8121332,126.4726383,한윤성,1264108
2041,GS25남악사랑점,34.8140009,126.4671293,한혜원,1113014
2042,GS25상동호반점,34.8157789,126.4188726,한혜원,1330991
2043,GS25목포행복점,34.8124011,126.3971761,한혜원,1694613
2044,GS25목포양을로점,34.8093310,126.3860268,한혜원,1123788
2045,GS25목포센텀점,34.8065448,126.4246961,한혜원,1511963
2046,GS25현경점,35.0213209,126.4111599,한혜원,1702947
2047,GS25남악베아체점,34.8130500,126.4681624,한혜원,1523348
2048,GS25하당광장점,34.7957163,126.4317030,한혜원,1552658
2049,GS25하당비파점,34.8091214,126.4235236,한혜원,1913846
2050,GS25목포태율점,34.7978167,126.4313102,한혜원,2145550
2051,GS25백석창조관점,36.8383825,127.1823909,권승훈,2210634
2052,GS25천안봉명점,36.8041129,127.1391482,권승훈,988155
2053,GS25신부그랜드점,36.8243641,127.1514606,권승훈,2298406
2054,GS25천안문화중앙점,36.8172885,127.1577349,권승훈,1682866
2055,GS25쌍용제일점,36.7973336,127.1241995,권승훈,1787688
2056,GS25천안신부타운점,36.8215555,127.1540019,권승훈,1177606
2057,GS25백석대문화점,36.8398553,127.1790247,권승훈,1277619
2058,GS25신부모텔타운점,36.8237539,127.1650961,권승훈,1602198
2059,GS25신부빌리지점,36.8189590,127.1499059,권승훈,1722196
2060,GS25쌍용해누리점,36.7927709,127.1255004,권승훈,2560661
2061,GS25신부베스트점,36.8218294,127.1588207,권승훈,2142151
2062,GS25천안중앙고점,36.8113208,127.1585932,권승훈,941514
2063,GS25신부도솔점,36.8171266,127.1610402,권승훈,2147802
2064,GS25천안장미점,36.8012494,127.1295108,김기원,2965410
2065,GS25천안시민점,36.8183001,127.1591727,김기원,3951724
2066,GS25신부스카이점,36.8180004,127.1531010,김기원,1531275
2067,GS25성정5단지점,36.8153081,127.1373358,김기원,1934235
2068,GS25쌍용이화점,36.7977681,127.1334543,김기원,1386542
2069,GS25월봉세상점,36.7962294,127.1161992,김기원,1160054
2070,GS25천안성정점,36.8126825,127.1415696,김기원,1318043
2071,GS25백석믿음동점,36.8382288,127.1788582,김기원,771352
2072,GS25천안선경점,36.8093686,127.1372479,김기원,1161200
2073,GS25천안대우점,36.8027536,127.1333884,김기원,1016800
2074,GS25천안월봉로점,36.8032092,127.1187443,김기원,1106970
2075,GS25천안성촌점,36.8118338,127.1409575,김기원,1412910
2076,GS25백석대타운점,36.8411926,127.1800629,김기원,1484997
2077,GS25만남의광장점,36.8258201,127.1649116,김기원,1724605
2078,GS25천안쌍용역점,36.7941094,127.1212865,김기원,1167324
2079,GS25천안역점,36.8091207,127.1482973,김남룡,1338035
2080,GS25뉴한기대복지관점,36.7637515,127.2819829,김남룡,3907285
2081,GS25병천스타점,36.7622346,127.2993485,김남룡,1171049
2082,GS25뉴북면중앙점,36.7702474,127.2691608,김남룡,2323721
2083,GS25천안역힐스점,36.8071197,127.1499976,김남룡,1852399
2084,GS25뉴신부한내점,36.8228510,127.1558571,김남룡,1347963
2085,GS25천안문화점,36.8106844,127.1501747,김남룡,1833491
2086,GS25천안낙원점,36.7698876,127.2500602,김남룡,1647682
2088,GS25뉴천안성황점,36.8143871,127.1499566,김남룡,1588129
2089,GS25천안한기대점,36.7668841,127.2844861,김남룡,1203599
2090,GS25천안동면점,36.7786800,127.3523654,김남룡,2152289
2091,GS25한기대참빛관점,36.7637515,127.2819829,김남룡,2011800
2093,GS25쌍용한빛점,36.7904646,127.1170607,안현철,1055691
2094,GS25쌍용아이파크점,36.7913806,127.1226567,안현철,1981163
2095,GS25쌍용푸르지오점,36.7912427,127.1182965,안현철,1610600
2096,GS25나사렛퍼스트점,36.7983624,127.1205970,안현철,1176484
2097,GS25쌍용코리아점,36.7974085,127.1293402,안현철,2677358
2098,GS25봉명봉서점,36.8157036,127.1336507,안현철,1414036
2099,GS25쌍용공원점,36.8043140,127.1315148,안현철,1490392
2100,GS25쌍용리본점,36.7990919,127.1177680,안현철,2800420
2101,GS25봉명대성점,36.8053141,127.1337119,안현철,1316319
2102,GS25백석생활관점,36.8393094,127.1852118,안현철,2366090
2103,GS25쌍용베스트점,36.8052012,127.1287729,안현철,1365315
2104,GS25백석대점,36.8413063,127.1811004,안현철,2690548
2105,GS25쌍용바른점,36.7882905,127.1153431,안현철,1845309
2106,GS25천안영성점,36.8043263,127.1516023,안현철,1626592
2107,GS25신부힐스점,36.8288909,127.1580368,안현철,2323612
